id;antecedencia_da_reserva;mes_chegada;dia_chegada;noites_da_estadia;noites_fim_de_semana;hotel_de_praia;regime;adultos;criancas;bebes;ja_cliente;cancelamentos_anteriores;reservas_anteriores_nao_canceladas;alteracoes_da_reserva;total_de_pedidos;tipo_deposito;cancelada
73659;288;October;16;3;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit;no
73664;3;January;15;1;1;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
73668;1;July;28;1;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;no
73669;37;April;12;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
73671;298;August;11;2;1;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund;yes
73672;8;June;7;3;0;no;BB - Bed & Breakfast;2;0;0;yes;0;2;2;2;No Deposit;no
73673;6;April;17;1;1;no;SC - Self Catering;1;0;0;no;0;0;0;1;No Deposit;no
73675;55;July;26;2;0;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;no
73677;53;March;14;2;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund;yes
73678;144;August;24;3;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit;no
73687;1;January;29;1;0;no;BB - Bed & Breakfast;2;1;1;no;0;0;0;0;No Deposit;no
73688;166;May;18;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
73689;15;May;19;4;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;1;No Deposit;no
73692;176;June;8;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
73693;37;August;17;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit;yes
73695;2;October;5;3;0;no;BB - Bed & Breakfast;1;2;0;no;0;0;0;2;No Deposit;no
73696;56;October;17;2;0;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;2;No Deposit;no
73698;142;September;22;2;0;no;BB - Bed & Breakfast;3;0;0;no;0;0;3;1;No Deposit;no
73699;266;June;23;2;0;no;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit;no
73703;39;January;30;1;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
73706;29;October;25;5;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
73708;14;September;14;1;0;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;no
73711;171;August;19;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
73714;11;May;27;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;yes
73722;99;May;31;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit;no
73726;4;June;28;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit;no
73727;7;September;3;2;0;yes;HB - Half Board;1;1;0;no;0;0;0;2;No Deposit;no
73735;11;April;8;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
73737;4;February;28;3;1;no;BB - Bed & Breakfast;1;0;0;yes;0;1;0;0;No Deposit;no
73755;15;September;26;4;0;yes;HB - Half Board;1;0;0;no;0;0;0;0;No Deposit;no
73760;81;December;9;4;1;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;no
73761;39;April;14;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
73764;374;April;4;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
73765;14;October;3;3;2;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;2;No Deposit;no
73766;32;February;3;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
73773;179;April;29;3;0;no;BB - Bed & Breakfast;1;0;0;no;1;0;0;0;Non Refund;yes
73776;29;June;16;3;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;yes
73780;1;May;20;1;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;no
73783;19;July;19;7;2;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;no
73786;10;January;2;4;2;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;0;No Deposit;yes
73789;183;August;4;2;0;no;SC - Self Catering;2;1;0;no;0;0;0;1;No Deposit;no
73791;53;April;9;7;2;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;no
73798;343;September;28;6;2;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
73807;37;August;13;2;1;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;yes
73809;97;March;15;3;0;no;SC - Self Catering;2;0;0;no;0;0;0;2;No Deposit;yes
73810;40;August;13;2;0;no;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;no
73811;99;November;24;5;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit;no
73812;179;May;21;4;2;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;yes
73813;175;March;6;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
73815;263;July;10;4;2;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;yes
73820;1;September;29;1;1;yes;BB - Bed & Breakfast;2;1;0;no;0;0;0;1;No Deposit;no
73824;232;August;3;4;0;yes;HB - Half Board;2;0;1;no;0;0;3;6;No Deposit;no
73825;54;August;14;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
73832;306;October;2;2;1;no;HB - Half Board;2;0;0;no;1;0;0;0;Non Refund;yes
73836;188;July;8;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
73838;5;May;20;2;1;no;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit;no
73839;123;August;3;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;4;No Deposit;no
73841;2;March;1;1;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
73853;9;October;7;4;1;yes;BB - Bed & Breakfast;2;0;1;no;0;0;2;1;No Deposit;no
73854;35;September;26;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
73859;81;November;20;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
73878;301;November;10;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
73884;75;March;22;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
73892;42;February;19;2;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund;yes
73894;2;August;20;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
73897;29;October;1;3;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
73900;36;December;27;2;0;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;no
73904;105;June;10;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
73908;2;June;23;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
73909;203;January;29;4;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
73910;91;September;12;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
73912;380;October;31;2;1;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund;yes
73913;41;October;4;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
73915;157;July;27;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;1;No Deposit;yes
73916;7;December;5;2;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
73920;167;November;1;3;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund;yes
73922;19;March;18;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
73923;22;October;26;3;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;yes
73935;147;August;4;6;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
73939;1;November;24;1;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
73940;147;September;10;7;2;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;no
73943;20;October;1;3;2;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;yes
73949;67;April;10;2;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
73950;65;August;15;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
73953;193;August;22;7;2;yes;FB - Full Board;2;0;1;no;0;0;0;1;No Deposit;no
73954;205;October;8;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
73957;34;July;10;3;2;yes;HB - Half Board;2;2;0;no;0;0;1;0;No Deposit;yes
73960;110;July;9;8;2;yes;BB - Bed & Breakfast;2;2;0;no;0;0;0;1;No Deposit;yes
73961;4;January;15;1;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;no
73963;152;May;30;3;1;yes;BB - Bed & Breakfast;2;0;0;yes;0;4;0;2;No Deposit;no
73965;14;June;20;1;0;yes;BB - Bed & Breakfast;1;0;0;yes;0;2;0;0;No Deposit;no
73967;1;September;1;3;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit;no
73969;2;March;8;1;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
73971;19;February;21;3;1;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;2;No Deposit;no
73974;185;March;10;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;yes
73977;110;May;1;5;1;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;no
73986;194;June;19;3;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund;yes
73987;10;April;30;2;1;yes;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit;no
73989;6;November;12;3;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
73993;18;July;10;2;1;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;no
73994;14;November;28;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
73996;1;May;22;2;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit;no
73997;373;April;3;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
73998;25;December;27;0;0;yes;HB - Half Board;1;0;0;no;0;0;0;1;No Deposit;no
74003;87;October;19;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
74006;182;July;18;12;4;yes;BB - Bed & Breakfast;2;2;0;no;0;0;0;0;No Deposit;yes
74015;138;January;28;2;0;no;BB - Bed & Breakfast;1;0;0;no;1;0;0;0;Non Refund;yes
74016;174;July;27;3;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
74020;12;June;23;1;0;yes;BB - Bed & Breakfast;1;2;1;no;0;0;0;0;No Deposit;yes
74021;144;September;25;10;3;yes;HB - Half Board;1;0;0;no;0;0;0;0;No Deposit;no
74024;281;September;18;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
74029;466;July;25;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
74031;10;April;20;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;1;No Deposit;no
74034;91;April;14;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
74039;96;May;30;2;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
74042;19;December;14;1;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit;no
74044;1;April;6;2;0;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;no
74045;30;December;26;2;0;yes;HB - Half Board;2;0;0;no;0;0;3;2;No Deposit;no
74049;1;August;25;1;0;yes;BB - Bed & Breakfast;2;1;0;yes;0;0;0;0;No Deposit;yes
74055;179;October;1;9;4;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
74061;147;August;4;7;2;yes;BB - Bed & Breakfast;1;1;0;no;0;0;1;1;No Deposit;no
74062;69;July;7;3;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
74073;115;July;10;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
74074;5;March;11;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
74083;2;August;8;1;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
74087;89;March;11;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
74097;5;May;20;2;1;no;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit;no
74099;250;December;28;5;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;no
74122;45;December;29;1;1;no;SC - Self Catering;2;0;0;no;1;0;0;1;No Deposit;yes
74123;1;February;13;1;0;no;HB - Half Board;2;0;0;no;0;0;1;2;No Deposit;no
74126;128;January;4;5;0;no;HB - Half Board;2;0;0;no;0;0;0;3;No Deposit;no
74133;119;June;5;4;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit;no
74134;88;November;14;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;3;No Deposit;yes
74137;49;September;10;3;1;no;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;yes
74140;169;August;1;8;2;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;0;No Deposit;yes
74144;141;December;28;5;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
74162;45;August;23;4;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;yes
74165;57;November;25;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
74168;110;March;8;2;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;no
74170;1;February;6;1;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit;no
74172;106;October;13;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
74173;11;August;28;5;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;2;1;No Deposit;no
74175;63;December;23;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
74186;75;June;19;2;0;no;BB - Bed & Breakfast;3;2;0;no;0;0;5;1;No Deposit;no
74187;421;September;4;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
74188;1;April;13;0;0;no;SC - Self Catering;2;0;0;yes;0;0;0;1;No Deposit;no
74190;55;January;17;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
74196;358;May;23;2;0;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;yes
74199;2;April;4;2;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit;no
74201;43;August;30;3;1;yes;BB - Bed & Breakfast;2;1;0;no;0;0;0;2;No Deposit;yes
74203;56;January;15;7;2;no;BB - Bed & Breakfast;2;2;0;no;0;0;0;0;No Deposit;yes
74206;15;February;23;8;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
74207;159;October;6;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
74208;103;May;8;2;2;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;yes
74209;76;March;16;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
74215;169;April;29;4;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
74217;179;August;11;4;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;yes
74218;212;May;19;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
74219;57;December;6;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
74228;122;June;23;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;Non Refund;yes
74235;58;October;3;5;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
74238;227;June;15;1;0;no;SC - Self Catering;1;0;0;no;0;0;0;0;No Deposit;no
74243;55;July;6;10;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
74244;119;June;3;3;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;yes
74253;117;March;23;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
74255;438;May;1;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
74263;32;June;26;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;2;No Deposit;no
74264;56;November;10;4;2;no;SC - Self Catering;2;0;0;no;0;0;0;2;No Deposit;no
74270;3;August;24;7;2;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;no
74274;196;August;10;3;1;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;no
74276;232;September;29;3;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
74290;272;July;16;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
74299;469;May;13;2;0;yes;HB - Half Board;2;0;0;no;1;0;0;0;No Deposit;yes
74305;169;October;5;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
74311;293;October;22;2;0;yes;HB - Half Board;2;0;0;no;0;0;1;0;No Deposit;no
74312;2;June;30;1;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
74316;302;August;15;2;0;no;HB - Half Board;2;0;0;no;1;0;0;0;Non Refund;yes
74318;133;July;30;9;3;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
74330;306;July;2;6;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;yes
74331;15;November;3;1;0;no;SC - Self Catering;1;0;0;no;0;0;0;1;No Deposit;no
74333;34;September;20;5;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
74336;30;March;7;2;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
74338;174;July;10;7;2;yes;BB - Bed & Breakfast;3;0;0;no;0;0;1;1;No Deposit;no
74343;212;May;19;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
74347;310;May;13;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
74351;10;May;30;2;2;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit;no
74352;100;August;22;3;1;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;2;No Deposit;no
74361;3;April;21;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit;no
74368;18;March;9;2;0;no;HB - Half Board;2;2;0;no;0;0;0;0;No Deposit;yes
74369;480;August;8;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
74370;143;December;21;2;0;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;no
74373;32;July;10;1;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
74374;244;July;27;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
74376;239;September;8;3;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund;yes
74392;56;September;30;3;0;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;no
74393;21;February;15;1;0;no;SC - Self Catering;2;0;0;no;0;0;0;2;No Deposit;no
74396;18;September;20;1;0;no;BB - Bed & Breakfast;2;2;0;no;0;0;0;2;No Deposit;no
74401;3;January;9;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
74407;278;September;6;7;2;no;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit;no
74410;199;December;6;3;2;no;HB - Half Board;2;0;0;no;0;0;0;0;Non Refund;yes
74413;34;October;10;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
74414;117;August;8;7;2;yes;BB - Bed & Breakfast;2;1;1;no;0;0;0;2;No Deposit;no
74419;35;August;8;4;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
74424;176;July;24;9;3;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
74425;6;August;11;6;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
74429;193;June;25;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
74437;220;May;8;2;0;no;SC - Self Catering;2;0;0;no;0;0;0;2;No Deposit;no
74438;175;June;2;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
74447;163;May;7;3;2;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund;yes
74450;81;September;29;4;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;yes
74451;27;September;6;6;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;yes
74457;69;September;11;4;2;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit;no
74469;69;May;18;4;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;no
74475;9;January;31;2;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
74481;48;November;12;3;1;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;yes
74483;69;March;17;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
74488;205;May;4;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
74489;44;March;14;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;3;No Deposit;no
74494;14;March;18;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
74497;35;December;7;2;0;no;BB - Bed & Breakfast;1;0;0;no;1;0;0;0;Non Refund;yes
74500;41;October;2;5;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
74504;150;December;6;3;2;yes;FB - Full Board;2;0;0;no;0;0;0;0;Non Refund;yes
74505;162;September;20;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
74516;57;November;3;3;0;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;2;No Deposit;yes
74517;28;February;14;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;yes
74518;25;January;3;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
74520;19;July;17;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
74522;1;February;13;1;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
74524;21;March;14;2;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
74527;6;March;9;1;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
74528;108;October;22;3;1;no;SC - Self Catering;2;0;0;no;0;0;1;1;No Deposit;no
74530;11;November;24;1;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;yes
74531;114;January;3;1;0;yes;HB - Half Board;2;0;0;no;0;0;0;0;Non Refund;yes
74535;29;August;30;5;2;yes;HB - Half Board;2;0;1;no;0;0;0;1;No Deposit;no
74538;1;September;17;1;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;no
74543;40;August;9;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
74545;54;March;26;6;2;yes;HB - Half Board;2;0;0;no;0;0;0;2;No Deposit;no
74546;71;February;17;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;yes
74547;141;September;8;2;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;yes
74548;170;March;30;4;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Refundable;no
74550;1;February;9;5;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
74560;179;June;8;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
74564;51;September;19;7;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit;no
74565;9;May;2;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
74568;104;April;20;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund;yes
74569;4;September;1;1;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;no
74575;2;August;3;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
74578;1;July;22;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;3;0;No Deposit;no
74582;54;November;6;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
74586;149;June;15;3;1;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;1;No Deposit;no
74592;284;October;13;7;2;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
74598;4;May;2;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
74604;124;April;23;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;yes
74605;190;June;3;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
74607;246;September;26;1;0;yes;HB - Half Board;2;0;0;no;1;0;0;0;Non Refund;yes
74612;7;June;3;1;1;no;SC - Self Catering;1;0;0;no;0;0;0;1;No Deposit;no
74617;185;July;17;13;4;yes;BB - Bed & Breakfast;2;1;0;no;0;0;0;2;No Deposit;yes
74622;67;October;26;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
74623;2;March;24;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;1;No Deposit;no
74625;43;February;13;5;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
74636;347;September;12;2;0;no;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit;no
74638;69;June;17;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
74640;362;November;5;1;0;no;BB - Bed & Breakfast;1;0;0;yes;1;0;0;0;No Deposit;yes
74644;352;October;2;3;2;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;No Deposit;yes
74647;8;March;28;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
74650;65;March;31;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
74657;60;December;15;5;2;no;BB - Bed & Breakfast;2;2;0;no;0;0;0;0;No Deposit;yes
74664;6;September;2;2;1;no;HB - Half Board;2;0;0;no;0;0;2;1;No Deposit;no
74669;35;July;28;1;0;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;0;No Deposit;no
